business_id,evidence_group,candidate_id,valid,heuristic_score,budget-reduction_loss,fixed-budget-mix_loss,budget-growth_loss,economic-ceiling_loss,budget-reduction_uncapped_loss,fixed-budget-mix_uncapped_loss,budget-growth_uncapped_loss,economic-ceiling_uncapped_loss,mean_loss,p90_loss,risk,uncapped_mean_loss,uncapped_p90_loss,uncapped_risk
amss-v10-084,no-experiment,V6-C19 · experiments-only,true,50.13022947090593,0,0.0010599201882280495,0.02172531379990727,0.004537105002801307,0,0.0010599201882280495,0.02172531379990727,0.004537105002801307,0.0068305847477341565,0.016568851160775482,0.010238977992298622,0.0068305847477341565,0.016568851160775482,0.010238977992298622
amss-v10-084,no-experiment,V6-C20 · benchmark-gap-fill,true,83.92978940264375,1,0.8339528339243613,0.8428800506419007,0.345452431867724,1.3463007960522075,0.8339528339243613,0.8428800506419007,0.345452431867724,0.7555713291084966,0.9528640151925702,0.8246237692379224,0.8421465281215484,1.1952745724291156,0.9657413436291968
amss-v10-084,no-experiment,V6-C20 · experiments-only,true,61.10575292830249,0.012360932943682354,0.5613211734146619,0.583632395404658,0.2666662866032392,0.012360932943682354,0.5613211734146619,0.583632395404658,0.2666662866032392,0.35599519709156036,0.5769390288076592,0.433325538192195,0.35599519709156036,0.5769390288076592,0.433325538192195
amss-v10-084,no-experiment,V6-C21 · benchmark-gap-fill,true,64.20009481716701,1,1,1,1,1.8974514592743532,1.6036426960498424,1.5741790417508832,1.5626176889129222,1,1,1,1.6594727214970004,1.809308830307,1.7119153595805003
amss-v10-084,no-experiment,V6-C21 · experiments-only,true,37.87123728354666,0.03037925653705239,0.03185341656616496,0,0.003152137271788021,0.03037925653705239,0.03185341656616496,0,0.003152137271788021,0.01634620259375134,0.03141116855743119,0.021618940681039287,0.01634620259375134,0.03141116855743119,0.021618940681039287
amss-v10-084,no-experiment,V6-C22 · benchmark-gap-fill,true,82.9315997101439,0.6670028155211145,0.3201164341663664,0.35254154294496975,0.6942923801543606,0.6670028155211145,0.3201164341663664,0.35254154294496975,0.6942923801543606,0.5084882931967027,0.6861055107643868,0.5706543193453921,0.5084882931967027,0.6861055107643868,0.5706543193453921
amss-v10-084,no-experiment,V6-C22 · experiments-only,true,58.999655383622155,0.5276029745365919,0.3201164341663664,0.35254154294496975,0.5866122266299642,0.5276029745365919,0.3201164341663664,0.35254154294496975,0.5866122266299642,0.4467182945694731,0.5689094510019526,0.4894851993208409,0.4467182945694731,0.5689094510019526,0.4894851993208409
amss-v10-084,no-experiment,V6-C23 · benchmark-gap-fill,true,70.92448980259434,0.5019309880669865,0.13662448727063248,0.17824863380924785,0.6672167470965694,0.5019309880669865,0.13662448727063248,0.17824863380924785,0.6672167470965694,0.37100521406085907,0.6176310193876946,0.45732424592525145,0.37100521406085907,0.6176310193876946,0.45732424592525145
amss-v10-084,no-experiment,V6-C23 · experiments-only,true,47.11395235431623,0.010595910339313742,0.0028767089461244613,0.009546204535583375,0.004932201329207653,0.010595910339313742,0.0028767089461244613,0.009546204535583375,0.004932201329207653,0.006987756287557307,0.010280998598194632,0.008140391096280371,0.006987756287557307,0.010280998598194632,0.008140391096280371
amss-v10-084,no-experiment,V6-C24 · benchmark-gap-fill,true,65.98481492800256,1,0.808064473783959,0.8172885945396343,0.9609376763876077,1.905967290648391,0.808064473783959,0.8172885945396343,0.9609376763876077,0.8965726861778003,0.9882813029162824,0.928670702036269,1.123064508839898,1.6224584063701561,1.2978523729754883
amss-v10-084,no-experiment,V6-C24 · experiments-only,true,25.470266478453034,0.7567517917363843,0.1803703249335161,0.22093592222681457,1,0.7567517917363843,0.1803703249335161,0.22093592222681457,1.111561103086782,0.5395145097241787,0.9270255375209153,0.6751433694530364,0.5674047854958743,1.0051183096816627,0.7206045189609003
